anime_id,name,genre,type,episodes,rating,members
15315,"Problem children are coming from another world, aren't they?","Action, Comedy, Fantasy, Supernatural",TV,10,7.56,463838
9513,Beelzebub,"Action, Comedy, Demons, Supernatural, School, Shounen",TV,60,7.91,462977
39195,Beastars,"Slice of Life, Psychological, Drama, Shounen",TV,12,8.05,462481
32949,Scum's Wish,"Drama, Romance, School, Seinen",TV,12,7.31,462466
355,Shakugan no Shana:Season I,"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.51,462389
33489,Little Witch Academia,"Adventure, Comedy, Fantasy, Magic, School",TV,25,7.91,461846
31646,March comes in like a lion,"Drama, Game, Seinen, Slice of Life",TV,22,8.43,461713
1604,Reborn!,"Action, Comedy, Shounen, Super Power",TV,203,8.18,461380
30123,Snow White with the Red Hair,"Fantasy, Romance, Drama, Shoujo",TV,12,7.79,459085
6213,A Certain Scientific Railgun,"Action, Sci-Fi, Super Power",TV,24,7.72,458949
34280,Gamers!,"Game, Comedy, Romance, School",TV,12,6.92,455313
17729,The Fruit of Grisaia,"Drama, Harem, Psychological, Romance, School",TV,13,7.55,453783
34618,BLEND-S,"Slice of Life, Comedy",TV,12,7.36,453108
23277,Saekano:How to Raise a Boring Girlfriend,"Harem, Comedy, Romance, Ecchi, School",TV,12,7.54,451172
11577,Steins;Gate:The Movie - Load Region of D?j? Vu,"Sci-Fi, Drama",Movie,1,8.5,446967
31580,Ajin:Demi-Human,"Action, Mystery, Horror, Supernatural, Seinen",TV,13,7.49,446881
19163,Date A Live II,"Comedy, Harem, Mecha, Romance, School, Sci-Fi",TV,10,7.24,445431
38101,The Quintessential Quintuplets,"Harem, Comedy, Romance, School, Shounen",TV,12,7.59,442930
6594,Katanagatari,"Action, Adventure, Historical, Martial Arts, Romance",TV,12,8.36,442694
40839,Rent-a-Girlfriend,"Comedy, Romance, School, Shounen",TV,12,7.37,442452
37141,Cells at Work!,"Comedy, Shounen",TV,13,7.64,439537
578,Grave of the Fireflies,"Drama, Historical",Movie,1,8.51,438214
36098,I want to eat your pancreas,Drama,Movie,1,8.59,437815
2034,Lovely Complex,"Comedy, Romance, Shoujo",TV,24,8.06,437765
6707,Black Butler II,"Action, Comedy, Historical, Demons, Supernatural, Shounen",TV,12,7.22,437730
7593,Kiss x Sis (TV),"Harem, Comedy, Romance, Ecchi, School, Seinen",TV,12,6.71,437709
37086,Kakegurui??,"Drama, Game, Mystery, Psychological, School, Shounen",TV,12,7.33,435529
14713,Kamisama Kiss,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",TV,13,8.04,435195
22729,Aldnoah.Zero,"Action, Military, Sci-Fi, Mecha",TV,12,7.44,432548
33,Berserk,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",TV,25,8.49,432190
4382,The Melancholy of Haruhi Suzumiya Season 2,"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14,7.23,429192
25183,Gangsta.,"Action, Drama, Seinen",TV,12,7.4,428797
39597,Sword Art Online Alicization War of Underworld,"Action, Game, Adventure, Romance, Fantasy",TV,12,7.63,428786
8425,Gosick,"Mystery, Historical, Drama, Romance",TV,24,8.1,428699
36896,My Hero Academia:Two Heroes,"Action, Shounen, Super Power",Movie,1,7.7,427138
27631,God Eater,"Action, Fantasy, Military, Sci-Fi",TV,13,7.3,426616
37210,How Not to Summon a Demon Lord,"Comedy, Ecchi, Fantasy, Harem, Magic",TV,12,6.98,425943
25397,Absolute Duo,"Action, Harem, Supernatural, Romance, Ecchi, School",TV,12,6.51,425840
14967,Haganai:I don't have many friends NEXT,"Harem, Slice of Life, Comedy, Romance, School",TV,12,7.4,424995
5681,Summer Wars,"Sci-Fi, Comedy",Movie,1,8.09,424384
36475,Sword Art Online Alternative: Gun Gale Online,"Action, Fantasy, Game, Military, Sci-Fi",TV,12,7.07,421918
15689,Nekomonogatari Black,"Comedy, Supernatural, Romance, Ecchi",TV,4,7.98,421717
37105,Grand Blue Dreaming,"Slice of Life, Comedy, Seinen",TV,12,8.41,421403
120,Fruits Basket,"Slice of Life, Comedy, Supernatural, Drama, Romance, Shoujo",TV,26,7.69,420919
34542,Inuyashiki:Last Hero,"Action, Drama, Psychological, Sci-Fi, Seinen",TV,11,7.7,420332
38040,KONOSUBA -God's blessing on this wonderful world!- Legend of Crimson,"Adventure, Comedy, Fantasy, Magic, Parody, Supernatural",Movie,1,8.52,418555
136,Hunter x Hunter,"Action, Adventure, Super Power, Fantasy, Shounen",TV,62,8.42,416227
36649,Banana Fish,"Action, Adventure, Drama, Shoujo",TV,24,8.45,415468
1840,The Familiar of Zero:Knight of the Twin Moons,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",TV,12,7.49,415292
40852,Dr. Stone: Stone Wars,"Sci-Fi, Adventure, Shounen",TV,11,8.29,414084
31637,GATE,"Action, Military, Adventure, Fantasy",TV,12,7.77,413838
4081,Natsume's Book of Friends,"Slice of Life, Demons, Supernatural, Drama, Shoujo",TV,13,8.33,412285
71,Full Metal Panic!,"Action, Military, Sci-Fi, Comedy, Mecha",TV,24,7.65,411230
31339,Drifters,"Action, Adventure, Comedy, Historical, Samurai, Fantasy, Seinen",TV,12,7.94,410926
39701,The Seven Deadly Sins:Wrath of the Gods,"Action, Adventure, Supernatural, Magic, Fantasy, Shounen",TV,24,6.41,408034
11013,Inu X Boku Secret Service,"Comedy, Supernatural, Romance, Shounen",TV,12,7.46,404817
28977,Gintama Season 4,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,51,9.1,404121
877,Nana,"Music, Slice of Life, Comedy, Drama, Romance, Shoujo",TV,47,8.46,403296
59,Chobits,"Sci-Fi, Comedy, Drama, Romance, Ecchi, Seinen",TV,26,7.43,402646
7088,Demon King Daimao,"Action, Harem, Comedy, Magic, Ecchi, Fantasy, School",TV,12,6.89,400743
37982,Domestic Girlfriend,"Drama, Romance, School, Shounen",TV,12,6.77,400598
14749,Oreshura,"Comedy, Harem, Romance, School",TV,13,7.06,399161
5341,Spice and Wolf II,"Adventure, Historical, Romance, Fantasy",TV,12,8.36,395939
8675,Seitokai Yakuindomo,"Comedy, School, Shounen, Slice of Life",TV,13,7.6,394763
5958,Heaven's Lost Property,"Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Shounen",TV,13,7.36,394109
437,Perfect Blue,"Dementia, Drama, Horror, Psychological",Movie,1,8.48,393287
31442,Myriad Colors Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13,6.89,392009
10162,Bunny Drop,"Slice of Life, Josei",TV,11,8.43,391626
10110,Mayo Chiki!,"Harem, Comedy, Romance, Ecchi, School",TV,13,7.31,391433
39547,My Teen Romantic Comedy SNAFU Climax!,"Slice of Life, Comedy, Drama, Romance, School",TV,12,8.46,390621
23199,Durarara!! x2 Shou,"Action, Mystery, Supernatural",TV,12,8.03,388580
45,Rurouni Kenshin,"Action, Adventure, Comedy, Historical, Romance, Samurai, Shounen",TV,94,8.31,386195
1889,When They Cry:Kai,"Mystery, Psychological, Supernatural, Thriller",TV,24,8.23,385728
263,Fighting Spirit,"Comedy, Sports, Drama, Shounen",TV,75,8.75,383603
31404,And you thought there is never a girl online?,"Game, Comedy, Romance, Ecchi, School",TV,12,6.83,383098
35994,Angels of Death,"Adventure, Horror, Psychological, Thriller",TV,16,6.87,382383
1519,Black Lagoon:The Second Barrage,"Action, Seinen",TV,12,8.19,380831
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.09,379048
512,Kiki's Delivery Service,"Adventure, Comedy, Drama, Magic, Romance, Fantasy",Movie,1,8.24,377814
16011,Tokyo Ravens,"Action, Comedy, Supernatural, Magic, Romance, School",TV,24,7.53,375763
32105,Twin Star Exorcists,"Action, Supernatural, Romance, Fantasy, Shounen",TV,50,7.32,375693
1691,Kaze no Stigma,"Action, Magic, Romance, Fantasy, Shounen",TV,24,7.26,375013
21603,MEKAKUCITY ACTORS,"Sci-Fi, Comedy, Super Power, Supernatural, Romance",TV,12,7.08,373894
38680,Fruits Basket 1st Season,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural",TV,25,8.2,372802
15225,The "Hentai" Prince and the Stony Cat.,"Harem, Comedy, Supernatural, Romance, School",TV,12,7.24,371534
9260,Kizumonogatari Part 1:Tekketsu,Vampire,Movie,1,8.4,371083
3712,The Familiar of Zero:Rondo of Princesses,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",TV,12,7.4,368587
2759,Evangelion:1.0 You Are (Not) Alone,"Action, Sci-Fi, Psychological, Drama, Mecha",Movie,1,8.07,367364
1943,Paprika,"Dementia, Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",Movie,1,8.06,366533
8937,A Certain Magical Index II,"Action, Magic, Sci-Fi, Super Power",TV,24,7.61,366426
9969,Gintama Season 2,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",TV,51,9.08,365579
34561,Re:CREATORS,"Action, Sci-Fi, Fantasy, Mecha",TV,22,7.57,365335
42897,Horimiya,"Slice of Life, Comedy, Romance, School, Shounen",TV,13,8.6,363936
2890,Ponyo,"Adventure, Fantasy",Movie,1,7.89,363753
35860,Teasing Master Takagi-san,"Slice of Life, Comedy, Romance, School, Shounen",TV,12,7.77,361838
5530,PandoraHearts,"Adventure, Fantasy, Mystery, Shounen, Supernatural",TV,25,7.72,361650
8861,Yosuga no Sora,"Drama, Ecchi, Harem, Romance",TV,12,6.26,359136
13659,Oreimo 2,"Comedy, Romance, Slice of Life",TV,13,7.05,359102
38329,Rascal Does Not Dream of a Dreaming Girl,"Supernatural, Drama, Romance, School",Movie,1,8.68,359086
34822,Tsukigakirei,"Romance, School",TV,12,8.18,358911
6956,Wagnaria!!,"Comedy, Romance, Seinen, Slice of Life",TV,13,7.7,357762
38659,Cautious Hero:The Hero Is Overpowered but Overly Cautious,"Action, Adventure, Comedy, Fantasy",TV,12,7.54,357092
31181,Owarimonogatari,"Mystery, Comedy, Supernatural, Vampire",TV,12,8.46,356371
40496,The Misfit of Demon King Academy,"Action, Demons, Magic, Fantasy, School",TV,13,7.34,356060
40776,Haikyuu!!: To the Top 2nd Season,"Comedy, Sports, Drama, School, Shounen",TV,12,8.57,355906
14833,Maoyu ~ Archenemy & Hero,"Adventure, Demons, Romance, Fantasy",TV,12,7.31,355361
39940,Food Wars! The Fourth Plate,"Ecchi, School, Shounen",TV,12,7.76,355360
15051,Love Live! School Idol Project,"Music, Slice of Life, School",TV,13,7.44,355325
36882,Arifureta:From Commonplace to World's Strongest,"Action, Adventure, Fantasy, Harem",TV,13,6.52,353554
16870,The Last:Naruto the Movie,"Action, Super Power, Romance, Martial Arts, Shounen",Movie,1,7.76,352160
3784,Evangelion:2.0 You Can (Not) Advance,"Action, Sci-Fi, Psychological, Drama, Mecha",Movie,1,8.35,350947
34612,The Disastrous Life of Saiki K. 2,"Slice of Life, Comedy, Supernatural, School, Shounen",TV,24,8.48,349764
6573,Darker than Black:Gemini of the Meteor,"Action, Sci-Fi, Mystery, Super Power",TV,12,7.48,349653
25835,Shirobako,"Comedy, Drama",TV,24,8.35,349479
10800,Chihayafuru,"Drama, Game, Josei, School, Slice of Life, Sports",TV,25,8.23,348658
36296,Hinamatsuri,"Comedy, Sci-Fi, Seinen, Slice of Life, Supernatural",TV,12,8.21,347326
35203,In Another World With My Smartphone,"Adventure, Harem, Comedy, Magic, Romance, Fantasy",TV,12,6.24,346386
35839,A Place Further Than The Universe,"Adventure, Comedy, Drama",TV,13,8.57,344406
40956,Fire Force Season 2,"Action, Supernatural, Shounen",TV,24,7.78,344406
33731,Gabriel DropOut,"Comedy, Demons, Supernatural, School, Shounen",TV,12,7.49,343510
31741,Magi:Adventure of Sinbad,"Action, Adventure, Fantasy, Magic, Shounen",TV,13,7.91,343441
4214,Rosario + Vampire Capu2,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Vampire",TV,13,6.98,343119
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,"Psychological, Drama, Thriller, Fantasy",TV,12,8.64,342829
36038,Recovery of an MMO Junkie,"Game, Comedy, Romance",ONA,10,7.63,341374
39551,That Time I Got Reincarnated as a Slime Season 2,"Comedy, Fantasy",TV,12,8.06,341178
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,"Action, Historical, Demons, Supernatural, Shounen",Movie,1,8.72,341006
34382,Citrus,"Drama, Romance, School, Shoujo Ai",TV,12,6.51,340760
24765,School-Live!,"Slice of Life, Psychological, School, Horror, Mystery",TV,12,7.63,340561
36563,MEGALOBOX,"Action, Sci-Fi, Slice of Life, Sports, Drama",TV,13,7.92,340142
34662,Fate/Apocrypha,"Action, Supernatural, Drama, Magic, Fantasy",TV,25,7.16,339526
10863,Steins;Gate:Egoistic Poriomania,"Sci-Fi, Comedy, Thriller",Special,1,8.34,338678
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Magic, Romance, Fantasy, School, Shoujo",TV,70,8.16,338021
34881,AHO-GIRL,"Comedy, Romance, School, Shounen",TV,12,6.9,337686
31636,Dagashi Kashi,"Comedy, Shounen, Slice of Life",TV,12,6.63,337656
23673,Wolf Girl & Black Prince,"Comedy, Romance, School, Shoujo",TV,12,7.17,336542
513,Castle in the Sky,"Adventure, Fantasy, Romance, Sci-Fi",Movie,1,8.31,335428
9656,Kimi ni Todoke:From Me To You 2,"Slice of Life, Drama, Romance, School, Shoujo",TV,12,8.01,334486
34497,Death March to the Parallel World Rhapsody,"Adventure, Fantasy, Harem",TV,12,6.54,334103
19221,My Mental Choices Are Completely Interfering With My School Romantic Comedy,"Harem, Comedy, Romance, School",TV,10,7.26,333922
31953,New Game!,"Game, Slice of Life, Comedy",TV,12,7.62,333461
11319,The Familiar of Zero F,"Adventure, Magic, Romance, Ecchi, Fantasy",TV,12,7.52,333447
34403,My First Girlfriend is a Gal,"Comedy, Ecchi, Romance, School, Shounen",TV,10,6.31,332807
12549,"So, I Can't Play H!","Comedy, Supernatural, Romance, Ecchi",TV,12,6.64,332158
36407,Wise Man's Grandchild,"Action, Comedy, Magic, Romance, Fantasy",TV,12,6.54,331554
21843,Rage of Bahamut:Genesis,"Action, Adventure, Demons, Supernatural, Magic, Fantasy",TV,12,7.67,330227
4063,Sekirei,"Action, Comedy, Ecchi, Harem, Super Power",TV,12,7.13,329432
27989,Sound! Euphonium,"Music, School, Drama",TV,13,8,329403
21855,Hanamonogatari,"Mystery, Comedy, Supernatural",TV,5,7.99,326419
467,Ghost in the Shell:Stand Alone Complex,"Action, Military, Sci-Fi, Police, Mecha, Seinen",TV,26,8.45,326394
10161,No. 6,"Action, Sci-Fi, Mystery, Drama",TV,11,7.58,325787
10080,The World God Only Knows II,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,7.94,325315
552,Digimon:Digital Monsters,"Action, Adventure, Comedy, Fantasy, Kids",TV,54,7.79,325137
2593,the Garden of sinners Chapter 1:Overlooking View,"Action, Mystery, Supernatural, Thriller",Movie,1,7.64,324789
13161,Aesthetica of a Rogue Hero,"Action, Super Power, Ecchi, Fantasy",TV,12,6.89,323353
35972,Fairy Tail Final Series,"Action, Adventure, Comedy, Magic, Fantasy, Shounen",TV,51,7.55,323151
7817,Yamada's First Time:B Gata H Kei,"Comedy, Ecchi, Romance, School, Seinen",TV,12,6.94,323103
25159,When Supernatural Battles Became Commonplace,"Harem, Slice of Life, Comedy, Supernatural, Romance, School",TV,12,7.14,323085
25781,Shingeki no Kyojin: Kuinaki Sentaku,"Action, Fantasy, Shoujo",OVA,2,8.38,323012
10790,Is this A Zombie? of the Dead,"Action, Harem, Comedy, Supernatural, Magic, Ecchi",TV,10,7.56,322201
40540,Sword Art Online Alicization War of Underworld Part 2,"Action, Game, Adventure, Romance, Fantasy",TV,11,7.42,320775
28755,Boruto:Naruto the Movie,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1,7.5,320603
39535,Mushoku Tensei:Jobless Reincarnation,"Drama, Magic, Fantasy",TV,11,8.37,319654
33988,Interviews With Monster Girls,"Comedy, Vampire, Fantasy, School, Seinen",TV,12,7.62,318206
150,Blood+,"Action, Military, Mystery, Horror, Supernatural, Drama, Vampire",TV,50,7.66,317767
41389,TONIKAWA:Over the Moon For You,"Comedy, Romance, Shounen",TV,12,7.96,317474
37976,Zombie Land Saga,"Comedy, Music, Supernatural",TV,12,7.52,317337
31737,The Asterisk War Season 2,"Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Fantasy, School",TV,12,7.08,316957
12445,Dusk Maiden of Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.86,316252
28025,Tsukimonogatari,"Mystery, Comedy, Supernatural, Ecchi",TV,4,8.14,315680
32887,Sword Oratoria:Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side,"Action, Adventure, Fantasy",TV,12,7.05,315578
8516,Baka & Test ? Summon the Beasts 2,"Comedy, Romance, School, Super Power",TV,13,7.76,315295
32093,Tanaka-kun is Always Listless,"Slice of Life, Comedy, School",TV,12,7.9,314798
20031,D-Frag!,"Game, Comedy, School, Seinen",TV,12,7.58,314521
27831,Durarara!! x2 Ten,"Action, Mystery, Supernatural",TV,12,8.01,312429
31758,Kizumonogatari III: Reiketsu-hen,"Action, Mystery, Supernatural, Vampire",Movie,1,8.82,312062
40010,Interspecies Reviewers,"Comedy, Ecchi, Fantasy",TV,12,7.58,311653
8630,Aria the Scarlet Ammo,"Action, Comedy, Romance, School",TV,12,6.88,311122
22265,Free! - Eternal Summer,"Slice of Life, Comedy, Sports, Drama, School",TV,13,7.68,310522
29095,The Eden of Grisaia,"Drama, Harem, Psychological, Romance",TV,10,7.86,310138
20853,Chaika -The Coffin Princess-,"Action, Adventure, Comedy, Romance, Fantasy",TV,12,7.29,309823
34281,High School DxD Hero,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.28,309467
7785,The Tatami Galaxy,"Mystery, Comedy, Psychological, Romance",TV,11,8.61,307558
11433,Waiting in the Summer,"Comedy, Drama, Romance, Sci-Fi, Slice of Life",TV,12,7.49,306842
34798,Laid-Back Camp,"Slice of Life, Comedy",TV,12,8.27,306650
21405,The Kawai Complex Guide to Manors and Hostel Behavior,"Slice of Life, Comedy, Romance, School, Seinen",TV,12,7.72,306236
28805,The Boy and the Beast,"Adventure, Supernatural",Movie,1,8.33,306149
38656,Darwin's Game,"Action, Sci-Fi, Mystery, Super Power, Shounen",TV,11,7.3,305455
31757,Kizumonogatari Part 2:Nekketsu,"Action, Mystery, Supernatural, Vampire",Movie,1,8.61,305408
6114,Rainbow,"Drama, Historical, Seinen, Thriller",TV,26,8.52,304557
28249,The Heroic Legend of Arslan,"Action, Adventure, Drama, Fantasy, Historical, Shounen",TV,25,7.71,304409
35557,Land of the Lustrous,"Action, Drama, Fantasy, Mystery, Seinen",TV,12,8.41,304278
18247,Infinite Stratos 2,"Action, Sci-Fi, Harem, Comedy, Ecchi, Mecha",TV,12,6.55,303912
12293,Campione!,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",TV,13,7.05,303861
4752,Vampire Knight:Guilty,"Drama, Mystery, Romance, Shoujo, Supernatural, Vampire",TV,13,7.22,303271
11285,Black Rock Shooter,"Action, Drama, School, Slice of Life",TV,8,6.85,302397
34451,Blood Blockade Battlefront & Beyond,"Action, Comedy, Fantasy, Shounen, Super Power, Supernatural, Vampire",TV,12,7.88,300721
18397,Shingeki no Kyojin OVA,"Action, Super Power, Drama, Fantasy, Shounen",OVA,3,7.83,300057
38003,Bungou Stray Dogs 3rd Season,"Action, Mystery, Seinen, Super Power, Supernatural",TV,12,8.17,299019
40454,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,"Action, Adventure, Comedy, Romance, Fantasy",TV,12,7.49,298231
20541,Engaged to the Unidentified,"Slice of Life, Comedy, Romance, School",TV,12,7.44,298188
857,Air Gear,"Action, Comedy, Ecchi, Shounen, Sports",TV,25,7.53,298135
3470,Special A (S.A),"Comedy, Romance, School, Shoujo",TV,24,7.56,297695
27833,Durarara!! x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.1,297451
16417,Tamako Market,"Slice of Life, Comedy",TV,12,7.38,296679
32686,Keijo!!!!!!!!,"Action, Sports, Ecchi, Shounen",TV,12,7.02,296623
17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,7.95,295922
22145,Black Butler:Book of Circus,"Action, Mystery, Comedy, Historical, Demons, Supernatural, Shounen",TV,10,8.13,295450
8795,Panty & Stocking with Garterbelt,"Action, Comedy, Parody, Supernatural, Ecchi",TV,13,7.73,295370
154,Shaman King,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",TV,64,7.78,294021
481,Yu-Gi-Oh!,"Adventure, Game, Shounen",TV,224,7.47,292991
16049,A Certain Scientific Railgun S,"Action, Sci-Fi, Super Power",TV,24,8.06,292223
32899,"Kiss Him, Not Me!","Harem, Comedy, Romance, School, Shoujo",TV,12,7.1,291969
7647,Arakawa Under the Bridge,"Comedy, Romance, Seinen",TV,13,7.6,289994
8676,Amagami SS,"Slice of Life, Comedy, Romance, School",TV,25,7.36,289597
10030,Bakuman.,"Comedy, Drama, Romance, Shounen",TV,25,8.4,289356
323,Paranoia Agent,"Mystery, Dementia, Police, Psychological, Supernatural, Drama, Thriller",TV,13,7.68,288459
11981,Puella Magi Madoka Magica the Movie:Rebellion,"Mystery, Psychological, Drama, Magic, Thriller",Movie,1,8.44,287972
228,Hell Girl,"Mystery, Horror, Psychological, Supernatural",TV,26,7.65,286869
384,Gantz,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi",TV,13,7.05,285300
